TAG,Nº de Série,Patrimônio,Equipamento,Modelo,Fabricante,Criticidade,Prioridade,Grupo Empresa,Razão Social,Setor,Endereço,UF,Bairro,Cidade,CEP,Centro de Custo,Data de Aquisição,Valor de Aquisição,Nota Fiscal,Valor de Substituição,Data de Fabricação,Data de Instalação,Data de Inativação,Data de Garantia,Data de Garantia Estendida,Componente de,Reg. ANVISA,Validade do Registro ANVISA,Situação,Status,Fornecedor,Observação,Garantia Externa,id,previousLocation,specificLocation,returnDate,returnedAllAccessories,transferStatus,transferTo,transferToBed,transferBy,transferRejected,patientMV,patientName,inUseSince,defectDescription,unitNotified,notificationNumber,patientDamage,serviceRequestNumber,preventiveScheduled,preventiveScheduledAt,preventiveSegregatedAt,receivedBySector,lastCleaned,location,status,tag,model,type
EVEN1164,2311,FFM076570,VENTILADOR PULMONAR,SERVO-C,MAQUET,CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",25/11/2025,"67.468,27",65776,"67.468,27",,28/11/2025,,27/11/2027,,,80259110239,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,60206604-5e85-46ed-8cfa-87aa033e2a15,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVEN1164,SERVO-C,VENTILADOR PULMONAR
EVEN1165,2312,FFM076572,VENTILADOR PULMONAR,SERVO-C,MAQUET,CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",25/11/2025,"67.468,27",65776,"67.468,27",,28/11/2025,,27/11/2027,,,80259110239,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,cf7aecab-6d44-4159-b37d-8b929a84b768,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVEN1165,SERVO-C,VENTILADOR PULMONAR
EVEN1166,2299,FFM076571,VENTILADOR PULMONAR,SERVO-C,MAQUET,CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",25/11/2025,"67.468,27",65776,"67.468,27",,28/11/2025,,27/11/2027,,,80259110239,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,439c8601-960a-47ba-b5bb-a12eaf9e1ff9,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVEN1166,SERVO-C,VENTILADOR PULMONAR
EVEN1167,2318,FFM076574,VENTILADOR PULMONAR,SERVO-C,MAQUET,CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",25/11/2025,"67.468,27",65776,"67.468,27",,28/11/2025,,27/11/2027,,,80259110239,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,d4e6354a-e901-42b5-81db-1d9db599f2ef,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVEN1167,SERVO-C,VENTILADOR PULMONAR
EVEN1168,2295,FFM076578,VENTILADOR PULMONAR,SERVO-C,MAQUET,CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",25/11/2025,"67.468,27",65776,"67.468,27",,28/11/2025,,27/11/2027,,,80259110239,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,cea4c0cf-d253-43f3-9673-c4a0ae982277,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVEN1168,SERVO-C,VENTILADOR PULMONAR
EVEN1169,2298,FFM076576,VENTILADOR PULMONAR,SERVO-C,MAQUET,CRÍTICO,,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",25/11/2025,"67.468,27",65776,"67.468,27",,28/11/2025,,27/11/2027,,,80259110239,,PRÓPRIO,ATIVO,MAQUET DO BRASIL EQUIPAMENTOS MÉDICOS  LTDA.,,,32de2312-85d5-48d3-ab59-462042a40b8d,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVEN1169,SERVO-C,VENTILADOR PULMONAR
EVNI0017,100364516,FFM64530,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",11/12/2020,"49.092,68",349094,"49.092,68",,18/12/2020,,03/12/2022,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,,,948c41f2-75a8-4020-bfe7-3a1c0010be62,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0017,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0019,100364258,,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",11/12/2020,"49.092,68",349094,"49.092,68",,18/12/2020,,03/12/2022,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,,,03513352-a51a-458f-b34c-ad79c1e4ebfb,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0019,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0020,100364523,,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",11/12/2020,"49.092,68",349094,"49.092,68",,18/12/2020,,03/12/2022,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,,,d0b0e98d-6f96-44ea-b4c5-efaa112dcf5a,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0020,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0021,100364522,,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",,"49.092,68",355998-14,"49.092,68",,26/02/2021,,,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,,,36fb8ca0-58bc-4d16-b1ab-3c96249e0a5f,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0021,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0022,100364537,,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",22/02/2021,"49.092,68",355998-14,"49.092,68",,26/02/2021,,,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,,,1c924bce-a162-430d-bf03-182e141b9cb0,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0022,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0023,100364558,,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",22/02/2021,"49.092,68",355998-14,"49.092,68",,26/02/2021,,,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,,,c8c6d164-0568-4af8-8f24-4853d1f651c7,03DN,4,2026-03-29 20:55:02.311+00,true,,,,,false,4444444,ANA,2026-04-28 19:55:29.339+00,,,,,,,,,true,2026-03-29 20:55:58.389+00,ENF. RETAG EMERG CLINICA,in_use,EVNI0023,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0024,100364576,,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",22/02/2021,"49.092,68",355998-14,"49.092,68",,26/02/2021,,,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,,,9c6d309e-622c-4bd3-8622-baaa18bbc26b,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0024,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0025,100404718,,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",22/02/2021,"49.092,68",355998-14,"49.092,68",,26/02/2021,,,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,,,01ca73b1-684c-4b7b-9a11-456586f8ca6d,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0025,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0026,100411918,,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",22/02/2021,"49.092,68",355998-14,"49.092,68",,26/02/2021,,,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,,,7ce3b100-d454-440f-a04f-7a75b5007090,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0026,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0027,100411922,,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",22/02/2021,"49.092,68",355998-14,"49.092,68",,26/02/2021,,,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,,,96f6815e-43e2-4559-a2da-3cbe8a28611d,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0027,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0028,100411925,,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",22/02/2021,"49.092,68",355998-14,"49.092,68",,26/02/2021,,26/02/2022,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,,,19136150-c5ca-489f-b4b8-ccb81e3aee24,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0028,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0035,100145122,HC157924,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",11/08/2015,"49.092,68",000007713,"49.092,68",,27/10/2015,,27/10/2017,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,AUTONOMIA DAS BATERIAS: 6H,,28d0cd39-7052-4ffd-b6b3-ac648ee0630e,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0035,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0036,100147184,HC157937,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",11/08/2015,"49.092,68",000007713,"49.092,68",,03/09/2015,,27/10/2017,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,AUTONOMIA DAS BATERIAS: 6H,,023d8033-a26a-4e74-9b00-97c94c0228b9,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0036,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0037,100146845,HC157940,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",11/08/2015,"49.092,68",000007713,"49.092,68",,03/09/2015,,03/09/2017,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,AUTONOMIA DAS BATERIAS: 6H,,1ae261ac-7f82-4ca6-8e38-072453d7025b,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0037,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0038,100147190,HC157936,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",11/08/2015,"49.092,68",000007713,"49.092,68",,03/09/2015,,03/09/2017,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,AUTONOMIA DAS BATERIAS: 6H,,9a47431e-40e3-4be7-9a5a-3197c1136116,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0038,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0039,100147292,HC157927,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",11/08/2015,"49.092,68",000007713,"49.092,68",,03/09/2015,,03/09/2017,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,AUTONOMIA DAS BATERIAS: 6H,,7f800e91-885c-4f41-a809-18e3a28d4ff9,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0039,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0040,100145130,HC157914,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",11/08/2015,"49.092,68",000007713,"49.092,68",,03/09/2015,,03/09/2017,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,AUTONOMIA DAS BATERIAS: 6H,,948de1f6-7af1-4133-bded-08701dd0d794,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0040,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0041,100147200,HC157917,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",11/08/2015,"49.092,68",000007713,"49.092,68",,03/09/2015,,03/09/2017,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,AUTONOMIA DAS BATERIAS: 6H,,a3198c26-a1ef-45a0-b1eb-1b0ab915f2a5,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0041,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0042,100147202,HC157935,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",11/08/2015,"49.092,68",000007713,"49.092,68",,03/09/2015,,03/06/2017,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,AUTONOMIA DAS BATERIAS: 6H,,3922665d-549f-47be-a862-065381d5d587,03DN,12,2026-03-29 20:55:11.564+00,true,,,,,false,4585123,Maria Betânea,2026-04-14 14:29:40.566+00,,,,,,,,,true,2026-03-29 20:55:52.279+00,03DN,in_use,EVNI0042,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0043,100144870,HC157942,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",11/08/2015,"49.092,68",000007713,"49.092,68",,03/09/2015,,03/09/2017,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,AUTONOMIA DAS BATERIAS: 6H,,db3f0b32-93f5-41cb-b4e6-8997bc8e6308,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0043,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0044,100147299,HC157923,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",11/08/2015,"49.092,68",000007713,"49.092,68",,03/09/2015,,03/09/2017,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,AUTONOMIA DAS BATERIAS: 6H,,eceeeb27-5a42-4e72-b2be-5a2db0baaeb3,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0044,V60,VENTILADOR PULMONAR NÃO INVASIVO
EVNI0045,100147199,HC157915,VENTILADOR PULMONAR NÃO INVASIVO,V60,RESPIRONICS,CRÍTICO,ALTA,HOSPITAL DAS CLÍNICAS,INSTITUTO CENTRAL - ICHC,IC - CENTRAL DE EQUIPAMENTOS DO INSTITUTO CENTRAL - 6º EE," AVENIDA DOUTOR ENÉAS DE CARVALHO AGUIAR 255, CERQUEIRA CÉSAR, SÃO PAULO-SP",SP,CERQUEIRA CÉSAR,SÃO PAULO,05403-010,"2929 - CENTRAL EQUIPAMENTO MÉDICO - CIEQ 09 PAMB ",11/08/2015,"49.092,68",000007713,"49.092,68",,03/09/2015,,03/09/2017,,,,,PRÓPRIO,ATIVO,PHILIPS MEDICAL SYSTEMS LTDA.,AUTONOMIA DAS BATERIAS: 6H,,6c429928-51f3-4b2e-9c6b-a07af6c5f0db,,,,,,,,,,,,,,,,,,,,,,,CEIC,available,EVNI0045,V60,VENTILADOR PULMONAR NÃO INVASIVO
